Name,Value
Unspecified,000000
Military : Service Branch : Infantry,110101
Military : Service Branch : Medical,110102
Military : Service Branch : Reconnaissance,110103
Military : Service Branch : Signal,110104
Military : Activity/Task : Explosive Ordnance Disposal,110201
Military : Activity/Task : Field Artillery Observer,110202
Military : Activity/Task : Joint Fire Support,110203
Military : Activity/Task : Liaison,110204
Military : Activity/Task : Messenger,110205
Military : Activity/Task : Military Police,110206
Military : Activity/Task : Observer,110207
Military : Activity/Task : Security,110208
Military : Activity/Task : Sniper,110209
Military : Activity/Task : Special Operations Forces (SOF),110210
Military : Lethal Weapons : Rifle,110301
Military : Lethal Weapons : Single-Shot Rifle,110302
Military : Lethal Weapons : Semiautomatic Rifle,110303
Military : Lethal Weapons : Automatic Rifle,110304
Military : Lethal Weapons : Machine Gun,110305
Military : Lethal Weapons : Machine Gun-Light,110306
Military : Lethal Weapons : Machine Gun-Medium,110307
Military : Lethal Weapons : Machine Gun-Heavy,110308
Military : Lethal Weapons : Grenade Launcher,110309
Military : Lethal Weapons : Grenade Launcher-Light,110310
Military : Lethal Weapons : Grenade Launcher-Medium,110311
Military : Lethal Weapons : Grenade Launcher-Heavy,110312
Military : Lethal Weapons : Flamethrower,110313
Military : Lethal Weapons : Mortar,110314
Military : Lethal Weapons : Rocket Launcher-Single,110315
Military : Lethal Weapons : Rocket Launcher-Antitank,110316
Military : Non-Lethal Weapons : Non-Lethal Weapon,110401
Military : Non-Lethal Weapons : Non-Lethal Grenade Launcher,110402
Military : Non-Lethal Weapons : Taser,110403
Civilian,120000
Civilian : Activity,120100
Civilian : Activity : Police,120101
